OrderID	FarmerID	RetailerID	OrderDate	TotalAmount	Status	PaymentStatus
5883	36	182	2024-09-21	385.0	Shipped	Pending
5884	40	95	2024-01-23	137.8	Delivered	Paid
5885	10	80	2024-02-23	1085.6799999999998	Placed	Pending
5886	7	167	2024-09-04	292.02	Delivered	Paid
5887	30	166	2024-03-19	519.59	Shipped	Paid
5888	52	138	2024-04-11	1663.9299999999998	Shipped	Paid
5889	81	193	2024-06-15	97.76	Shipped	Paid
5890	75	164	2024-01-20	1136.02	Shipped	Pending
5891	58	138	2024-11-12	802.22	Placed	Paid
5892	82	78	2024-04-28	283.5	Delivered	Pending
5893	55	132	2024-07-01	478.28	Shipped	Pending
5894	61	148	2024-07-29	651.32	Shipped	Paid
5895	99	109	2024-04-28	926.4000000000001	Delivered	Pending
5896	3	17	2024-06-01	1291.73	Shipped	Paid
5897	79	82	2024-03-09	364.68	Shipped	Paid
5898	65	170	2024-09-12	322.92	Placed	Paid
5899	75	128	2024-06-30	435.74	Shipped	Pending
5900	21	154	2024-12-27	1343.87	Delivered	Paid
5901	57	60	2024-12-05	854.24	Placed	Pending
5902	100	191	2024-10-13	298.68	Placed	Paid
5903	73	23	2024-03-10	897.68	Shipped	Pending
5904	85	78	2024-12-27	385.64	Delivered	Paid
5905	30	45	2024-04-26	1044.17	Shipped	Paid
5906	95	96	2024-07-11	595.9300000000001	Placed	Pending
5907	95	66	2024-11-16	407.05	Delivered	Paid
5908	56	100	2024-10-25	1256.52	Placed	Pending
5909	39	75	2024-04-16	1480.69	Shipped	Pending
5910	33	100	2024-12-29	332.98	Placed	Paid
5911	96	162	2024-06-25	59.86	Delivered	Pending
5912	37	167	2024-10-05	1122.2	Placed	Pending
5913	95	157	2024-05-17	1440.3000000000002	Placed	Pending
5914	57	1	2024-02-02	437.55	Shipped	Paid
5915	22	20	2024-03-23	1551.73	Delivered	Paid
5916	73	142	2024-07-26	94.71	Placed	Pending
5917	30	196	2024-02-20	477.92	Shipped	Pending
5918	62	99	2024-12-07	1309.26	Delivered	Paid
5919	76	66	2024-12-27	2093.6	Delivered	Paid
5920	63	116	2024-12-21	385.53999999999996	Shipped	Paid
5921	76	185	2024-03-06	578.38	Placed	Pending
5922	86	164	2024-05-27	1342.8700000000001	Placed	Paid
5923	20	109	2024-01-15	1631.5700000000002	Delivered	Pending
5924	74	186	2024-01-16	483.91	Delivered	Pending
5925	24	30	2024-12-28	1504.28	Delivered	Paid
5926	49	116	2024-07-31	695.44	Shipped	Paid
5927	96	97	2024-11-03	152.51	Shipped	Pending
5928	10	1	2024-08-10	1462.6	Placed	Pending
5929	31	72	2024-07-20	929.8800000000001	Placed	Paid
5930	17	35	2024-03-09	1775.04	Delivered	Paid
5931	79	151	2024-05-17	1114.47	Delivered	Paid
5932	27	186	2024-02-07	760.74	Shipped	Pending
5933	29	108	2024-10-10	198.66	Shipped	Pending
5934	95	5	2024-11-12	1296.15	Placed	Pending
5935	79	19	2024-08-19	549.24	Shipped	Paid
5936	39	71	2024-11-21	528.56	Shipped	Paid
5937	38	7	2024-05-20	1199.28	Delivered	Paid
5938	32	199	2024-04-18	1611.48	Shipped	Paid
5939	39	102	2024-08-22	264.25	Shipped	Pending
5940	18	97	2024-06-06	70.07	Placed	Paid
5941	50	64	2024-10-08	776.4200000000001	Shipped	Paid
5942	28	18	2024-07-13	398.09000000000003	Delivered	Pending
5943	49	157	2024-11-25	1093.79	Delivered	Pending
5944	75	195	2024-07-01	949.94	Placed	Paid
5945	88	113	2024-09-05	490.34	Shipped	Pending
5946	39	156	2024-02-17	1832.91	Placed	Paid
5947	71	83	2024-04-20	582.03	Placed	Paid
5948	44	17	2024-06-20	1270.5	Delivered	Paid
5949	100	74	2024-05-18	1578.61	Delivered	Pending
5950	52	124	2024-10-08	66.24	Placed	Paid
5951	69	59	2024-09-30	386.30999999999995	Delivered	Paid
5952	61	194	2024-06-02	582.88	Placed	Paid
5953	33	93	2024-02-03	216.82000000000002	Shipped	Pending
5954	11	96	2024-12-22	401.94	Delivered	Pending
5955	75	51	2024-05-29	66.96	Placed	Pending
5956	15	67	2024-02-17	1199.56	Delivered	Pending
5957	67	120	2024-09-26	616.38	Delivered	Pending
5958	9	35	2024-04-19	1275.66	Delivered	Paid
5959	2	150	2024-05-28	408.0	Shipped	Pending
5960	57	127	2024-05-04	868.08	Delivered	Pending
5961	13	132	2024-08-05	97.5	Placed	Paid
5962	68	96	2024-12-23	817.48	Delivered	Paid
5963	13	186	2024-01-31	715.2800000000001	Delivered	Pending
5964	11	80	2024-05-04	231.62	Placed	Paid
5965	12	17	2024-06-15	353.1	Shipped	Paid
5966	62	137	2024-08-09	1413.19	Shipped	Paid
5967	14	4	2024-11-19	1388.47	Shipped	Paid
5968	59	25	2024-10-07	42.2	Placed	Pending
5969	68	82	2024-11-19	847.78	Shipped	Pending
5970	43	195	2024-03-06	601.59	Shipped	Paid
5971	83	141	2024-07-27	2220.3	Delivered	Paid
5972	55	149	2024-03-14	318.0	Delivered	Paid
5973	93	19	2024-05-05	1309.97	Shipped	Pending
5974	91	191	2024-04-01	712.35	Placed	Paid
5975	5	14	2024-07-25	697.3	Placed	Paid
5976	24	129	2024-01-28	365.49	Shipped	Pending
5977	89	86	2024-11-27	70.2	Delivered	Paid
5978	42	36	2024-12-11	1644.18	Placed	Pending
5979	13	75	2024-02-18	1049.99	Placed	Paid
5980	53	123	2024-07-25	334.41	Placed	Paid
5981	10	66	2024-06-10	1439.6	Shipped	Paid
5982	13	103	2024-01-10	89.5	Shipped	Paid
5983	95	133	2024-04-15	1093.0	Placed	Paid
5984	18	72	2024-03-10	1508.39	Placed	Paid
5985	30	151	2024-06-12	249.69	Placed	Paid
5986	23	13	2024-12-06	762.77	Shipped	Pending
5987	84	8	2024-03-12	3.24	Placed	Paid
5988	15	195	2024-02-08	738.37	Placed	Pending
5989	40	54	2024-09-30	933.52	Placed	Paid
5990	30	165	2024-04-08	53.82	Placed	Pending
5991	67	97	2024-04-02	533.24	Placed	Paid
5992	32	188	2024-03-22	1020.36	Delivered	Pending
5993	53	174	2024-06-20	2015.4099999999999	Shipped	Pending
5994	28	78	2024-03-05	792.52	Placed	Pending
5995	99	77	2024-06-01	1394.27	Delivered	Pending
5996	1	45	2024-08-07	1778.15	Shipped	Pending
5997	25	69	2024-08-07	449.24	Placed	Paid
5998	46	64	2024-10-25	327.4	Shipped	Pending
5999	86	122	2024-11-21	255.23000000000002	Delivered	Paid
6000	85	147	2024-05-21	1022.15	Delivered	Pending
6001	80	121	2024-03-31	1653.54	Placed	Pending
6002	100	24	2024-07-26	1083.02	Shipped	Paid
6003	52	95	2024-07-15	142.65	Shipped	Paid
6004	63	196	2024-05-16	569.0400000000001	Shipped	Paid
6005	32	164	2024-07-08	1399.87	Delivered	Paid
6006	54	107	2024-11-13	1025.6499999999999	Shipped	Paid
6007	61	95	2024-05-16	442.96	Placed	Paid
6008	75	179	2024-07-26	766.8	Shipped	Paid
6009	57	200	2024-05-27	1081.46	Shipped	Pending
6010	93	82	2024-08-10	1456.8500000000001	Delivered	Paid
6011	27	144	2024-06-22	873.95	Delivered	Pending
6012	98	163	2024-03-06	413.93	Delivered	Pending
6013	20	75	2024-05-07	522.0	Placed	Pending
6014	76	39	2024-09-09	756.0	Shipped	Paid
6015	61	21	2024-06-22	677.97	Placed	Pending
6016	90	108	2024-11-26	66.92	Placed	Paid
6017	35	55	2024-06-14	1019.29	Delivered	Pending
6018	71	85	2024-07-29	1482.92	Delivered	Pending
6019	86	148	2024-05-06	118.00999999999999	Placed	Pending
6020	51	188	2024-02-21	851.4499999999999	Delivered	Paid
6021	73	121	2024-05-31	380.04	Delivered	Paid
6022	78	193	2024-11-11	846.5	Delivered	Paid
6023	13	91	2024-07-31	1093.58	Placed	Paid
6024	51	132	2024-02-21	47.15	Delivered	Paid
6025	60	23	2024-12-21	1029.99	Placed	Paid
6026	64	54	2024-01-12	1174.1	Shipped	Paid
6027	8	121	2024-07-13	935.91	Delivered	Paid
6028	13	71	2024-01-03	1306.51	Delivered	Pending
6029	71	183	2024-09-03	323.06	Placed	Paid
6030	94	71	2024-07-16	1416.92	Delivered	Paid
6031	17	32	2024-03-01	115.5	Shipped	Pending
6032	76	197	2024-04-10	205.0	Shipped	Pending
6033	24	83	2024-07-22	638.26	Delivered	Pending
6034	96	149	2024-03-14	972.35	Delivered	Paid
6035	90	76	2024-07-17	1106.77	Shipped	Pending
6036	25	154	2024-04-15	1809.63	Placed	Pending
6037	96	150	2024-03-12	635.83	Delivered	Pending
6038	28	102	2024-01-06	791.52	Delivered	Pending
6039	86	21	2024-09-15	537.1	Delivered	Paid
6040	83	106	2024-04-02	187.2	Delivered	Pending
6041	73	118	2024-05-29	1917.56	Placed	Pending
6042	87	7	2024-08-19	162.85	Shipped	Paid
6043	43	57	2024-04-21	300.44	Delivered	Paid
6044	14	100	2024-01-17	212.06	Placed	Paid
6045	99	147	2024-06-28	599.62	Placed	Paid
6046	100	184	2024-07-24	291.5	Placed	Pending
6047	5	195	2024-10-26	322.38	Placed	Paid
6048	30	70	2024-04-25	946.69	Shipped	Paid
6049	86	108	2024-08-31	1115.37	Shipped	Paid
6050	36	137	2024-12-17	670.3	Placed	Pending
6051	73	140	2024-01-24	1080.69	Delivered	Pending
6052	94	16	2024-02-15	935.75	Placed	Pending
6053	77	56	2024-09-09	1315.37	Placed	Paid
6054	70	24	2024-05-08	549.93	Placed	Pending
6055	37	149	2024-01-06	314.5	Delivered	Paid
6056	7	80	2024-01-13	1032.42	Delivered	Paid
6057	20	136	2024-01-20	117.26	Delivered	Pending
6058	16	104	2024-08-01	642.78	Delivered	Paid
6059	80	155	2024-02-07	253.72	Placed	Paid
6060	19	32	2024-05-29	1122.49	Placed	Pending
6061	96	85	2024-09-13	324.20000000000005	Shipped	Pending
6062	8	54	2024-03-20	469.65	Shipped	Paid
6063	55	16	2024-02-08	934.7	Delivered	Pending
6064	86	25	2024-10-16	275.0	Shipped	Paid
6065	70	98	2024-04-15	1134.08	Placed	Paid
6066	62	26	2024-06-14	948.03	Delivered	Paid
6067	15	53	2024-09-10	1679.23	Placed	Paid
6068	88	80	2024-10-25	169.92	Placed	Paid
6069	60	172	2024-06-04	930.72	Placed	Paid
6070	72	168	2024-09-23	399.89	Placed	Pending
6071	16	34	2024-02-17	2161.7	Delivered	Pending
6072	39	82	2024-11-19	956.27	Placed	Pending
6073	10	198	2024-12-22	452.75	Delivered	Paid
6074	61	131	2024-08-11	242.34	Shipped	Pending
6075	38	110	2024-07-13	791.34	Placed	Paid
6076	71	21	2024-05-02	889.2	Placed	Pending
6077	79	29	2024-06-03	769.23	Delivered	Pending
6078	74	74	2024-03-03	1598.5900000000001	Placed	Paid
6079	20	31	2024-11-24	431.04999999999995	Shipped	Pending
6080	10	182	2024-01-25	1206.81	Placed	Paid
6081	28	85	2024-06-20	185.09	Placed	Pending
6082	85	111	2024-11-01	1474.7	Delivered	Paid
6083	9	105	2024-07-17	115.2	Delivered	Pending
6084	44	43	2024-06-25	1172.56	Shipped	Paid
6085	64	190	2024-12-01	774.3	Shipped	Paid
6086	18	163	2024-01-02	1122.19	Shipped	Pending
6087	93	17	2024-09-06	1557.96	Delivered	Pending
6088	70	153	2024-10-25	567.02	Delivered	Pending
6089	68	92	2024-09-23	530.53	Shipped	Pending
6090	37	130	2024-11-05	1076.58	Delivered	Paid
6091	4	95	2024-01-30	336.99	Placed	Pending
6092	58	90	2024-08-09	887.13	Delivered	Pending
6093	47	94	2024-04-16	1171.94	Delivered	Pending
6094	24	115	2024-03-15	444.75	Delivered	Paid
6095	20	100	2024-08-21	1502.0600000000002	Shipped	Paid
6096	47	104	2024-11-30	900.52	Shipped	Paid
6097	49	3	2024-05-12	1284.44	Shipped	Paid
6098	6	22	2024-12-05	278.72	Shipped	Pending
6099	29	2	2024-02-26	905.67	Shipped	Pending
6100	34	11	2024-04-02	587.4	Delivered	Pending
6101	1	1	2024-02-22	1334.41	Delivered	Pending
6102	70	154	2024-07-28	1162.67	Placed	Pending
6103	63	35	2024-02-21	117.6	Delivered	Paid
6104	61	105	2024-01-04	438.11	Placed	Paid
6105	93	29	2024-09-13	1132.66	Placed	Pending
6106	21	36	2024-12-03	848.17	Placed	Paid
6107	19	47	2024-10-09	196.08	Placed	Paid
6108	2	138	2024-05-25	1011.03	Shipped	Pending
6109	20	135	2024-06-16	1385.16	Placed	Pending
6110	76	153	2024-11-06	1180.88	Shipped	Paid
6111	35	24	2024-01-01	1044.61	Placed	Pending
6112	78	30	2024-08-19	842.43	Placed	Pending
6113	91	30	2024-02-22	719.74	Placed	Pending
6114	4	199	2024-12-07	559.07	Shipped	Paid
6115	100	114	2024-06-12	592.7	Placed	Paid
6116	68	152	2024-11-25	1169.44	Placed	Paid
6117	38	31	2024-08-11	683.5300000000001	Delivered	Pending
6118	72	11	2024-09-07	817.52	Delivered	Pending
6119	31	8	2024-09-25	1021.1199999999999	Placed	Paid
6120	4	77	2024-02-07	685.44	Placed	Pending
6121	43	63	2024-12-30	180.42000000000002	Shipped	Paid
6122	43	195	2024-11-09	220.8	Placed	Paid
6123	34	74	2024-12-01	1760.44	Shipped	Pending
6124	37	188	2024-08-20	286.0	Delivered	Paid
6125	5	45	2024-10-08	1349.8	Placed	Paid
6126	50	57	2024-01-12	164.16	Shipped	Pending
6127	83	182	2024-10-13	1094.24	Placed	Paid
6128	72	150	2024-08-25	260.84999999999997	Placed	Paid
6129	29	170	2024-02-19	1634.29	Delivered	Pending
6130	31	185	2024-05-08	953.84	Shipped	Paid
6131	43	142	2024-06-12	1105.54	Shipped	Pending
6132	48	152	2024-09-09	460.13	Delivered	Pending
6133	99	6	2024-12-23	945.92	Delivered	Pending
6134	74	189	2024-04-05	394.28999999999996	Placed	Pending
6135	56	146	2024-11-04	328.73	Delivered	Paid
6136	39	92	2024-12-19	1991.04	Placed	Pending
6137	49	18	2024-01-08	1681.65	Delivered	Paid
6138	43	108	2024-07-17	263.15	Shipped	Paid
6139	58	194	2024-04-29	405.29999999999995	Shipped	Pending
6140	6	22	2024-08-15	1294.18	Shipped	Pending
6141	57	107	2024-03-14	280.72	Placed	Paid
6142	85	144	2024-08-02	1165.45	Placed	Pending
6143	71	15	2024-10-27	628.41	Placed	Pending
6144	82	6	2024-04-22	552.83	Delivered	Pending
6145	62	186	2024-04-09	964.31	Shipped	Paid
6146	79	102	2024-11-23	954.75	Shipped	Pending
6147	59	199	2024-06-03	952.4300000000001	Shipped	Paid
6148	2	137	2024-06-14	914.15	Shipped	Paid
6149	96	37	2024-05-03	406.46000000000004	Shipped	Paid
6150	39	132	2024-04-18	956.26	Placed	Paid
6151	11	117	2024-05-20	141.45999999999998	Delivered	Paid
6152	15	185	2024-06-06	723.2	Shipped	Pending
6153	51	154	2024-05-06	1223.65	Placed	Pending
6154	44	81	2024-09-30	723.44	Shipped	Pending
6155	4	99	2024-10-26	1119.53	Placed	Pending
6156	49	4	2024-10-15	1162.62	Placed	Pending
6157	48	116	2024-03-25	937.5600000000001	Placed	Paid
6158	29	169	2024-04-19	346.06	Placed	Pending
6159	77	75	2024-12-11	1546.99	Shipped	Paid
6160	11	83	2024-04-23	1935.7399999999998	Delivered	Paid
6161	50	58	2024-09-25	1382.1200000000001	Placed	Pending
6162	18	155	2024-01-11	1534.25	Shipped	Pending
6163	89	159	2024-04-04	430.44	Delivered	Paid
6164	21	26	2024-08-14	1195.95	Shipped	Pending
6165	77	36	2024-03-21	280.24	Placed	Paid
6166	12	105	2024-06-03	315.7	Shipped	Paid
6167	46	176	2024-03-02	1524.68	Placed	Paid
6168	49	155	2024-07-26	61.56	Placed	Pending
6169	51	57	2024-01-03	1059.04	Placed	Pending
6170	28	32	2024-01-17	455.01	Placed	Paid
6171	6	78	2024-09-13	1091.23	Delivered	Pending
6172	24	39	2024-01-04	37.8	Placed	Pending
6173	86	150	2024-02-18	902.17	Placed	Paid
6174	31	165	2024-10-22	1180.99	Placed	Paid
6175	80	58	2024-07-10	1098.62	Shipped	Pending
6176	78	16	2024-02-13	1067.52	Placed	Paid
6177	3	48	2024-11-26	1199.62	Delivered	Pending
6178	13	97	2024-08-08	798.02	Placed	Paid
6179	49	184	2024-06-23	1589.92	Delivered	Pending
6180	64	17	2024-12-24	508.8	Delivered	Pending
6181	77	80	2024-06-30	437.71000000000004	Placed	Pending
6182	80	37	2024-10-23	1782.98	Placed	Paid
6183	100	89	2024-05-26	574.1800000000001	Delivered	Paid
6184	96	60	2024-03-10	825.2	Placed	Pending
6185	81	120	2024-11-29	700.3499999999999	Shipped	Paid
6186	43	97	2024-05-25	1918.8	Shipped	Pending
6187	32	114	2024-05-27	559.22	Placed	Paid
6188	38	194	2024-11-10	998.36	Shipped	Paid
6189	79	180	2024-12-12	665.21	Placed	Paid
6190	58	128	2024-12-09	664.15	Shipped	Pending
6191	55	88	2024-12-30	628.31	Placed	Pending
6192	85	121	2024-03-31	995.86	Delivered	Pending
6193	17	7	2024-02-04	428.13	Delivered	Paid
6194	12	180	2024-10-10	210.49	Delivered	Pending
6195	71	15	2024-09-01	227.5	Shipped	Paid
6196	8	40	2024-11-15	425.91999999999996	Placed	Paid
6197	87	30	2024-02-05	45.35	Shipped	Pending
6198	71	175	2024-11-16	1373.1599999999999	Shipped	Paid
6199	81	123	2024-07-16	411.65999999999997	Delivered	Pending
6200	43	63	2024-04-14	377.02000000000004	Placed	Paid
6201	88	125	2024-04-11	297.44	Placed	Pending
6202	20	19	2024-10-26	653.25	Placed	Pending
6203	67	185	2024-11-21	1425.02	Shipped	Pending
6204	29	128	2024-07-31	222.5	Placed	Paid
6205	20	156	2024-05-26	1538.8400000000001	Shipped	Paid
6206	6	8	2024-01-12	1517.01	Delivered	Paid
6207	44	198	2024-08-20	1331.02	Placed	Paid
6208	90	179	2024-05-04	98.67	Placed	Paid
6209	34	112	2024-03-14	1303.33	Shipped	Pending
6210	79	54	2024-07-13	519.84	Placed	Pending
6211	92	67	2024-10-01	179.55	Placed	Pending
6212	71	52	2024-12-03	1494.17	Delivered	Pending
6213	44	146	2024-07-30	1239.9	Placed	Pending
6214	68	36	2024-04-17	865.0699999999999	Placed	Paid
6215	100	71	2024-02-20	1659.04	Delivered	Paid
6216	46	42	2024-07-17	1598.54	Delivered	Pending
6217	38	48	2024-07-20	606.28	Shipped	Pending
6218	48	17	2024-04-22	640.75	Placed	Pending
6219	36	81	2024-04-03	219.63	Shipped	Paid
6220	63	94	2024-05-07	586.32	Delivered	Pending
6221	97	99	2024-06-09	265.05	Delivered	Pending
6222	34	136	2024-07-29	668.8299999999999	Shipped	Pending
6223	55	41	2024-10-28	915.34	Placed	Pending
6224	37	182	2024-10-22	1442.47	Shipped	Paid
6225	40	105	2024-01-12	126.15	Delivered	Paid
6226	1	106	2024-06-10	1337.78	Delivered	Paid
6227	54	84	2024-10-17	1645.37	Shipped	Pending
6228	19	173	2024-02-26	655.47	Placed	Pending
6229	97	115	2024-03-05	111.6	Shipped	Pending
6230	77	60	2024-04-01	403.69	Delivered	Pending
6231	3	158	2024-12-25	324.0	Shipped	Paid
6232	88	69	2024-05-11	1196.22	Placed	Paid
6233	74	29	2024-03-08	1428.87	Shipped	Pending
6234	48	2	2024-12-02	30.78	Placed	Paid
6235	38	127	2024-04-10	964.9	Shipped	Paid
6236	45	127	2024-05-26	1216.24	Delivered	Pending
6237	48	30	2024-03-11	664.3499999999999	Delivered	Pending
6238	84	14	2024-12-23	163.87	Shipped	Paid
6239	30	167	2024-04-14	556.77	Delivered	Paid
6240	38	116	2024-02-17	1820.79	Delivered	Paid
6241	25	114	2024-05-04	484.96	Delivered	Paid
6242	8	146	2024-12-21	916.7	Delivered	Pending
6243	9	184	2024-06-11	434.46999999999997	Shipped	Pending
6244	99	187	2024-07-23	279.76	Shipped	Paid
6245	26	105	2024-07-21	564.45	Delivered	Paid
6246	18	134	2024-12-09	876.6399999999999	Shipped	Paid
6247	15	18	2024-01-03	237.71	Placed	Paid
6248	7	185	2024-01-14	1237.81	Delivered	Pending
6249	35	33	2024-09-14	2662.84	Shipped	Pending
6250	27	53	2024-10-05	155.16	Placed	Pending
6251	87	148	2024-08-19	54.34	Shipped	Paid
6252	22	177	2024-09-17	1384.91	Delivered	Pending
6253	93	190	2024-09-12	1752.12	Delivered	Paid
6254	27	98	2024-12-23	566.5	Placed	Pending
6255	87	65	2024-11-23	370.5799999999999	Delivered	Pending
6256	77	35	2024-08-10	93.58	Placed	Pending
6257	36	146	2024-08-02	1569.23	Delivered	Paid
6258	25	38	2024-02-28	295.59	Shipped	Pending
6259	73	56	2024-02-17	195.75	Shipped	Paid
6260	1	20	2024-11-30	410.71999999999997	Placed	Pending
6261	51	29	2024-05-29	923.8399999999999	Shipped	Pending
6262	92	177	2024-09-28	319.47	Delivered	Paid
6263	7	56	2024-10-03	1282.39	Delivered	Paid
6264	33	164	2024-05-26	427.7	Placed	Paid
6265	8	70	2024-05-24	1.46	Placed	Paid
6266	52	99	2024-06-27	1213.18	Delivered	Pending
6267	88	55	2024-02-08	417.3	Shipped	Paid
6268	82	168	2024-09-24	1793.11	Placed	Pending
6269	83	56	2024-09-20	976.28	Shipped	Pending
6270	41	91	2024-08-22	211.4	Delivered	Paid
6271	6	160	2024-04-10	1264.9	Delivered	Paid
6272	52	133	2024-02-22	331.36	Shipped	Pending
6273	58	29	2024-05-24	467.35	Shipped	Pending
6274	34	10	2024-10-08	514.9399999999999	Placed	Paid
6275	60	169	2024-03-20	141.94	Placed	Pending
6276	68	178	2024-11-06	821.63	Delivered	Paid
6277	90	27	2024-09-04	566.37	Shipped	Paid
6278	47	133	2024-02-24	1734.29	Shipped	Pending
6279	55	29	2024-09-21	1601.45	Placed	Pending
6280	57	92	2024-07-16	875.75	Delivered	Paid
6281	26	41	2024-12-05	18.12	Shipped	Paid
6282	6	185	2024-08-31	1699.66	Shipped	Paid
6283	69	54	2024-06-19	741.37	Shipped	Paid
6284	46	165	2024-05-10	434.42999999999995	Delivered	Paid
6285	45	109	2024-10-28	908.9599999999999	Shipped	Pending
6286	20	140	2024-12-27	449.69000000000005	Shipped	Paid
6287	31	64	2024-07-05	561.42	Delivered	Paid
6288	21	100	2024-05-24	842.49	Shipped	Paid
6289	60	199	2024-02-18	948.3199999999999	Delivered	Pending
6290	72	12	2024-06-20	2804.91	Placed	Pending
6291	35	109	2024-10-03	995.0400000000001	Shipped	Pending
6292	27	2	2024-11-05	1101.8200000000002	Placed	Paid
6293	66	88	2024-03-18	2470.09	Placed	Paid
6294	23	123	2024-08-24	1058.58	Shipped	Pending
6295	72	166	2024-10-30	205.0	Placed	Pending
6296	9	164	2024-06-11	386.14	Shipped	Paid
6297	41	33	2024-03-25	744.98	Delivered	Pending
6298	55	28	2024-06-02	233.82	Placed	Paid
6299	60	49	2024-10-05	706.24	Placed	Pending
6300	93	3	2024-03-05	727.8100000000001	Delivered	Pending
6301	72	184	2024-04-24	357.45	Placed	Pending
6302	61	117	2024-08-31	1579.23	Delivered	Paid
6303	98	129	2024-03-02	1600.38	Shipped	Paid
6304	17	178	2024-06-12	643.44	Delivered	Pending
6305	65	100	2024-11-30	1545.78	Placed	Paid
6306	8	3	2024-11-04	1839.78	Shipped	Paid
6307	10	13	2024-03-15	591.03	Placed	Pending
6308	25	76	2024-03-13	558.96	Delivered	Pending
6309	28	174	2024-09-07	668.45	Placed	Pending
6310	62	178	2024-12-03	1135.21	Delivered	Pending
6311	13	194	2024-08-28	212.23999999999998	Delivered	Pending
6312	87	149	2024-03-02	279.66	Delivered	Pending
6313	49	94	2024-02-25	539.6899999999999	Delivered	Pending
6314	99	103	2024-06-28	1066.9	Shipped	Pending
6315	38	11	2024-07-27	880.38	Delivered	Pending
6316	31	50	2024-09-25	1465.25	Shipped	Pending
6317	3	158	2024-01-09	637.72	Delivered	Pending
6318	21	73	2024-03-18	1308.1100000000001	Placed	Pending
6319	92	94	2024-12-15	1678.29	Placed	Pending
6320	26	178	2024-11-15	187.95000000000002	Placed	Paid
6321	75	20	2024-02-15	1869.79	Shipped	Paid
6322	91	4	2024-11-15	770.01	Shipped	Paid
6323	89	73	2024-07-04	313.57000000000005	Shipped	Paid
6324	7	196	2024-08-03	74.25	Placed	Pending
6325	82	151	2024-09-09	743.41	Placed	Paid
6326	5	191	2024-06-17	702.56	Delivered	Paid
6327	9	102	2024-01-23	1628.35	Delivered	Paid
6328	2	8	2024-08-02	803.92	Delivered	Paid
6329	52	90	2024-03-09	747.3199999999999	Delivered	Paid
6330	34	120	2024-12-08	87.6	Shipped	Pending
6331	27	57	2024-10-11	282.82	Shipped	Pending
6332	65	183	2024-09-16	85.86	Placed	Pending
